,trait_1,trait_2,trait_3
snp02951,-0.0198029045044562,0.00245043349502647,0
snp08000,0.0125378300880955,0.0029312686464511,0
snp23820,-0.0130776283345199,0.00256988368443489,0
snp20039,0.0152748835570829,-0.000510861806652616,0
snp31584,0.0266251597655576,0.00236391861160957,0
snp07341,-0.00511563919152189,0.00348165760055029,0
snp28346,0.0210381569533185,0.000928339302938173,0
snp29090,-0.00947906646724466,0.00132592885624888,0
snp26475,-0.00406652091445753,-0.000881118155519136,0
snp23176,0.00028912457931971,0.00128621113816556,0
snp13035,-0.0173872796277446,0.00298320105873442,0
snp02597,-0.0162963553431014,-0.00160284441752314,0
snp02704,-0.00344462445708285,-0.00381216388862713,0
snp03859,-0.00155744605983411,-0.00153443485928752,0
snp02184,0.0129196920756006,0.00107170794604529,0
snp01008,0.0113451193617808,-0.00577745129532799,0
snp26513,0.00639776932578329,0.00436924141990911,0
snp15342,0.004676405496462,0.00209768691520322,0
snp15779,0.00789366256227116,-0.00332876853315124,0
snp26988,-0.00654760139859569,0.00379979815734259,0
snp22326,-0.020756438155285,-0.000946271293570785,0
snp24429,0.0174968906530003,0.00105545633125664,0
snp29087,0.0131018195257727,-0.000861571048476457,0
snp15849,-0.00669468022312388,0.00536896003955997,0
snp33479,-0.0065950774462368,0.00355532988389696,0
snp24134,0.00747663428042943,-0.0000246194209800393,0
snp24701,-0.0132917061972528,0.000235217154769407,0
snp11498,-0.041012413445734,0.0014952974877416,0
snp00747,0.00759818375117335,0.0043279869996771,0
snp32636,0.00287956749578548,-0.001617045625928,0
snp23010,0.00495687979404444,-0.000168716216129128,0
snp33062,-0.0227605108395423,-0.000172905212557983,0
snp07182,0.019896493640586,0.00116759564129658,0
snp28992,0.00717331422152934,0.0000470024308850256,0
snp27652,0.0103034293977453,-0.000320456255948143,0
snp15470,0.00613351856181461,0.000408058584831988,0
snp13100,-0.021597092185719,-0.00193096462438731,0
snp02889,-0.00927134969353548,0.000900075861522178,0
snp15631,-0.0403517470389555,0.00176430738042089,0
snp21021,0.0414409912112597,-0.00326137472817797,0
snp33685,0.0317844277733488,0.000382046945987083,0
snp14563,0.0194946113942376,-0.00293653561708395,0
snp04054,0.0134757112576844,0.000121997334878577,0
snp09539,0.0169914410412506,-0.000955015142424347,0
snp27466,-0.00557374437182794,-0.00202797164650502,0
snp14011,0.0173449940010643,0.00116498125921005,0
snp11044,0.0176015148248533,-0.00205484170489634,0
snp01860,-0.0193421638028144,-0.000307217389856355,0
snp13935,0.0233749581170064,-0.000111858961279705,0
snp17375,0.00127052363751941,0.000721921464645739,0
snp14965,0.016545138729112,-0.000087337451175197,0
snp00666,0.0152655180053454,0.00230994691030136,0
snp25230,0.0290911536519013,-0.000425162200318824,0
snp34380,0.0287982650875658,0.00267028223474199,0
snp23332,-0.00220990555486217,0.00214339053588059,0
snp00636,-0.0143768698751266,-0.00169983697756384,0
snp14954,-0.0340886504723808,0.00468179095297987,0
snp02922,-0.00187988768370415,-0.0038059122014006,0
snp23536,-0.0165780107971621,0.000562927204545046,0
snp31909,-0.0218415740014685,0.0023821236637788,0
snp04879,0.00416470503394135,0.000129522928757275,0
snp23308,0.00753606524276701,-0.00248686646189931,0
snp03755,-0.0246990166862478,0.00368078697882565,0
snp19827,-0.00831845249454532,-0.00260648002634753,0
snp21477,-0.022595057239199,0.000463421056767415,0
snp27486,-0.00138422762729737,0.000610660744034097,0
snp14587,-0.0201532780764615,0.0040554533700522,0
snp22053,-0.00192685497197799,-0.0000927813566084538,0
snp26531,0.00172094781957074,0.00583980678036627,0
snp12940,0.00885269774907741,0.000324197510231482,0
snp23700,-0.019441579015297,-0.00142145146485958,0
snp25133,-0.0462642254445266,0.00207357123433338,0
snp03876,-0.00395102821779105,-0.000266721006533884,0
snp31960,0.00226802024402364,0.0018036935761589,0
snp31841,0.0224390785116076,-0.00204788667155252,0
snp27974,-0.0611097182724184,0.00220304308309259,0
snp06659,0.0151967319125898,0.00334491582802481,0
snp07641,-0.00857358230059106,0.00276758201319118,0
snp07707,-0.0208544263804382,-0.000720693219108559,0
snp13364,-0.00363352296642117,-0.00475504113905752,0
snp18409,0.00132807964428421,0.000309609346874909,0
snp03707,0.0118749420417593,-0.00370757972098906,0
snp33718,-0.0227618474549465,-0.0010442732318901,0
snp25827,0.000572724098157578,0.00171188449020599,0
snp15178,0.00954439451983263,0.00156223543788355,0
snp32783,0.021098984435155,0.00185720901436119,0
snp31275,0.012177278790901,0.00222210856102813,0
snp30823,-0.000126534549443563,0.00468690344880615,0
snp30926,0.00682617341873654,-0.00184677810825535,0
snp32617,0.00236945349288038,-0.00252289437555342,0
snp15723,0.0161243187373472,-0.00291840985774562,0
snp13737,-0.0919799588000578,0.0029619686003709,0
snp32700,-0.0190605608403218,0.00536889350125678,0
snp00305,0.0102569333560221,0.00147593994825552,0
snp15104,0.0176356318591533,-0.00107768354785475,0
snp18707,-0.00475713675873828,-0.00305784987393268,0
snp32758,-0.00184051555520539,-0.000165343772881998,0
snp14123,-0.0186281272215572,0.00346957587494284,0
snp22479,0.0290453429639242,-0.0000342372785556376,0
snp27539,0.0053944895024913,0.00125215717524816,0
snp22170,-0.0357339927046861,-0.00127816777687447,0
snp04390,0.00158444676108949,-0.00017245090276596,0
snp15823,-0.0317168473746227,-0.00256689716216677,0
snp17803,0.00600788425965751,0.000865505982984669,0
snp21577,-0.00954594770145126,-0.000193379735187218,0
snp01194,-0.00659849271783734,-0.0000485033278967825,0
snp11306,0.0118172077799306,0.00239231462134074,0
snp10512,0.0134961212013275,0.00136465764475021,0
snp19256,-0.0252064814267127,-0.0021691078521045,0
snp31136,0.0234326295167294,-0.00122276393073168,0
snp12468,-0.0146664881004542,-0.00330486818902991,0
snp03002,0.0164066399311296,-0.000192153583292648,0
snp32868,0.00377678452037568,0.000679038554442966,0
snp23745,-0.0196969768703321,0.00100254158697743,0
snp22687,0.0171739069130331,-0.00300404247517111,0
snp07533,-0.00656474865889666,-0.00177204523825141,0
snp24705,0.00810936023746688,-0.000427503069633077,0
snp11264,-0.00233003733469281,-0.00539305290066988,0
snp33670,-0.0347707040341958,0.00050359844042801,0
snp25653,-0.00575535635896722,0.00184164057164029,0
snp09768,0.000313868452962543,-0.0000748689333653738,0
snp21996,0.0146346623626126,-0.00293857692376437,0
snp19431,0.0275674251634961,0.00351916694747803,0
snp20954,0.019160106632207,-0.002857137436206,0
snp08239,0.0166168936976296,0.00122610326485726,0
snp02207,0.0116283492260061,0.00186558773160222,0
snp22671,0.0207988175885457,-0.00267553144260802,0
snp33129,0.0128844142718856,-0.00204855278072912,0
snp08238,-0.012493892599849,-0.00136204239132425,0
snp33562,0.017198143825179,0.000689678467845561,0
snp17184,0.00423769272894112,0.00447067427823475,0
snp06679,0.0191843872417389,0.00353012599442494,0
snp30716,0.0130257142638488,0.00336199732490105,0
snp18763,0.0629757364162253,0.00475583893146231,0
snp22363,0.0335977356251638,0.00187944216190619,0
snp01185,-0.0149846265754217,0.00436359966615813,0
snp06604,0.00192392177181625,-0.00577129264914897,0
snp13224,0.00985140932768534,-0.000325456399244757,0
snp13222,0.00985140932768534,-0.000325456399244757,0
snp00302,0.0124209636548511,0.000552474062695221,0
snp30332,-0.00646970414321769,-0.00216980361256371,0
snp17123,-0.0378344183892314,-0.00444198408549546,0
snp07130,0.0194737260131162,0.00300037664809445,0
snp06210,-0.0244908193983307,0.00330887383561165,0
snp07214,0.0319845696615716,-0.000499789479046025,0
snp08422,-0.0399985927928964,0.0000789258953352456,0
snp03369,0.00365032574913603,0.00141649414475672,0
snp17083,-0.0275612483764323,-0.000405669893312697,0
snp00765,-0.00565897761876706,-0.00311564068495383,0
snp16877,0.0108502223009023,0.000715649907500693,0
snp05300,0.0103653444135853,-0.0025095434677239,0
snp06576,-0.0228016967463876,0.00347063975258626,0
snp24007,0.0104753750834552,0.00226621329042761,0
snp01539,-0.0325314288671376,-0.00307122800088895,0
snp19325,0.0265019665718963,-0.00266132038558946,0
snp08952,-0.00808066666992422,0.00337668331845234,0
snp11004,-0.0027854021372268,-0.00417241381919127,0
snp04416,0.00200883541513706,0.00182270785795428,0
snp21952,-0.0030147728783452,0.00182582457786913,0
snp26552,-0.00803401924039196,-0.00535296625289719,0
snp20600,-0.000140721766569862,-0.000623455791565344,0
snp00481,-0.045530546525268,0.000288122369100971,0
snp00412,0.010714938515366,0.000360324298523027,0
snp25282,-0.00483727750504993,-0.00382977568642198,0
snp07888,-0.0218615699083265,-0.000328117671207165,0
snp29322,-0.00537683298033693,0.000232294881578516,0
snp28151,0.00337839145972892,0.00104397152017676,0
snp05706,-0.0194298542846884,0.00261654391194878,0
snp13225,0.00985140932768534,-0.000325456399244757,0
snp31585,0.0266251597655576,0.00236391861160957,0
snp06582,-0.0112506429243593,0.00219901379006864,0
snp11640,-0.0101808262542524,0.000546996950399927,0
snp13194,-0.000581132458249096,0.0000258124504109893,0
snp02093,0.00286280078476454,-0.000535315186399216,0
snp02548,-0.0124413274284776,-0.00250161796408218,0
snp14896,0.00791593001199255,0.0012006519754364,0
snp09641,-0.0339397516386188,0.0010714414182687,0
snp06618,-0.027916793043275,-0.00309867278048332,0
snp27584,-0.0166935517549232,0.0020937196298664,0
snp02277,0.00581845927142497,0.000827177361976612,0
snp34437,0.0264683898440235,0.00697650354465319,0
snp02939,-0.0292166832340509,0.00206234543772149,0
snp07808,-0.00669109392305808,0.00295856426736224,0
snp15165,0.0144934357144712,0.00157878709379859,0
snp17634,-0.0313514189358255,0.0027607971845072,0
snp06668,-0.0151967319125898,-0.00334491582802481,0
snp32763,-0.00184051555520539,-0.000165343772881998,0
snp02273,-0.010101231312244,-0.00149377931244459,0
snp05230,-0.0112325539046739,0.00172062776452248,0
snp32890,-0.00616149364540037,0.000174263630745862,0
snp16628,-0.0102692756145594,0.000658383004243162,0
snp30263,0.0170999336621254,0.000593970744107763,0
snp04548,0.00792512253953814,0.000455223370287151,0
snp04777,-0.0126080731264767,-0.000642202330747973,0
snp06682,0.0191843872417389,0.00353012599442494,0
snp27730,-0.0203021295271035,-0.00199790141702558,0
snp20418,0.0299945662701316,-0.00233072646024191,0
snp08026,0.00777351020079375,-0.00477065551523381,0
snp04364,0.00651483480751024,0.00013703857588058,0
snp25235,0.0290911536519013,-0.000425162200318824,0
snp23027,0.00636304096641317,0.0000947785545161925,0
snp17648,-0.0327203713440709,0.00322478479493271,0
snp25401,-0.0244471449300071,-0.00877490961330626,0
snp13234,-0.00565622249686303,-0.000749053419742056,0
snp11145,0.000940964365310402,-0.00232622609078768,0
snp18557,0.00671797844649973,0.00223396630412699,0
snp29600,0.00647657623835251,-0.0024738675527779,0
snp32129,-0.00964388753631893,0.00203930780748154,0
snp34388,0.0458569433766894,0.0037206835935106,0
snp05020,-0.0215263926048045,-0.00182742845357872,0
snp32115,0.00497280972271185,-0.00284085143079523,0
snp12019,0.00550749259672974,0.00337375570128242,0
snp09029,0.0090196632704831,-0.00296534840226888,0
snp09323,0.0226004546249939,0.000706977726022512,0
snp08321,-0.0313576042988655,0.000292369589220766,0
snp31052,-0.00371735257270514,-0.00181621917522875,0
snp33340,-0.0108844766091047,0.00296610892105488,0
snp01063,-0.000394047552276062,-0.00201082365756808,0
snp21362,0.0255743250435737,0.00146826615354556,0
snp09467,0.0122451891569843,-0.000678924491040761,0
snp14882,-0.00534733118164963,-0.000897167921211903,0
snp04614,-0.0155386753104823,0.00036940874480501,0
snp14201,-0.0203017032993102,-0.00278396915827739,0
snp23543,0.0159704779070196,0.00131073592650033,0
snp30233,-0.0134851525269256,-0.000492972556788616,0
snp11901,0.01242360145458,-0.00113504659121529,0
snp15183,0.0226530789633854,0.00359290039697374,0
snp31153,-0.0270752888308619,0.00188041885454763,0
snp32696,0.0159036610811253,-0.00440654039569166,0
snp25794,0.0102593810744806,0.000646472360314871,0
snp18348,-0.0102861079538978,0.00253607625869177,0
snp30067,-0.00926190777368066,0.0015693282017329,0
snp06632,-0.0319635373257369,-0.00169762221605579,0
snp20124,0.00415757024461208,-0.00564239851032479,0
snp15928,0.0100303284967695,-0.00247522851497672,0
snp31115,-0.0126017045190328,0.00200373931138515,0
snp28678,0.00842836266741381,-0.00234360013387005,0
snp24324,0.00232400056664382,0.0000218124276802335,0
snp21667,0.0282604740223882,0.000793544183063034,0
snp02194,-0.00906475722321324,-0.00217992138555512,0
snp01415,-0.0124827898766608,-0.000414281669545084,0
snp32599,0.0244837784872283,0.00256167293130636,0
snp24140,0.0207867889445798,-0.00000383339112973091,0
snp05644,0.0194062706697536,-0.00238803627030305,0
snp08100,-0.0305115206978525,-0.000183835167586735,0
snp01818,0.015376813803018,-0.00129375181910463,0
snp15702,-0.010840681468268,0.000836900777631909,0
snp21246,-0.011088722732184,-0.00454032213969728,0
snp33707,0.0365914224141859,-0.000690362807917765,0
snp23982,-0.0225508677031698,0.00148609322228896,0
snp16823,0.0395027632603105,-0.00129276374613154,0
snp09417,-0.0128197213456599,-0.00242359383718585,0
snp03875,0.00581181886438305,-0.00112301840523917,0
snp31898,-0.0218415740014685,0.0023821236637788,0
snp23514,-0.00919384241730134,-0.00234062555287191,0
snp10948,-0.00917249911999553,0.000501518109033458,0
snp04942,0.0397316593818209,0.00208250314164894,0
snp21485,0.0208150688362433,0.00372236229152729,0
snp04474,-0.0153816765448467,0.000337421807111653,0
snp17108,0.0075710092027474,-0.00062666108513317,0
snp04093,-0.000653942678300055,-0.00218251045907865,0
snp01526,0.0106006958281714,0.00382987371707283,0
snp24943,-0.0209823129649473,-0.00163828461428504,0
snp10029,0.00896473082426283,-0.00314181224448342,0
snp30797,0.0230127019762569,0.00543611657836246,0
snp00916,0.0299004437307406,0.00279655873060457,0
snp20537,0.00735648294744792,-0.000772301279746935,0
snp22984,-0.014269186210065,0.000812219408820158,0
snp10380,0.0266264215061318,0.000120999258620146,0
snp12800,-0.0145083451428285,0.00409255149403873,0
snp13559,0.0195247850391984,-0.000407577246221169,0
snp23850,-0.0192087716631147,0.00648158537329124,0
snp26846,-0.00781579645109781,-0.000764211737218681,0
snp11809,0.0198447910333537,0.0057621545997779,0
snp29703,-0.00159860519643195,-0.00164170553414501,0
snp00472,0.0441449598111768,-0.000152600467939,0
snp02119,0.0187815942204515,0.000276998714123179,0
snp09116,-0.0130208741256592,-0.000327687477826261,0
snp31480,0.0162052352586818,0.00276539847199054,0
snp07992,0.004484994751888,0.00254990836731388,0
snp06622,0.0304840823603755,0.000880993415860369,0
snp10971,0.00835802996146335,-0.000895432006883151,0
snp31572,-0.0037227487623395,-0.000111785364506654,0
snp07233,0.0207101508718926,0.0013311456109873,0
snp25494,-0.00234943218654854,0.00460240539271951,0
snp10312,0.037001365958281,0.00053996211161696,0
snp31363,-0.00458177626951801,0.00118378150068164,0
snp18097,-0.0258842673166698,-0.00148507889106727,0
snp10470,-0.0136494371524801,0.00337142686126978,0
snp12925,0.0173743113413278,-0.00338187784920224,0
snp32698,-0.0190605608403218,0.00536889350125678,0
snp09235,0.02023877344564,-0.00199546067753013,0
snp30140,0.0349059852036279,-0.0019464651354015,0
snp09774,-0.000313868452962543,0.0000748689333653738,0
snp25740,-0.00697830946181045,0.000109530437379359,0
snp04030,0.00449081518543145,-0.00362806130625484,0
snp09693,0.000070539867406917,0.0000958953277241346,0
snp22940,0.00259952254057776,0.00376703282699871,0
snp15953,0.0223557801989652,-0.00336670513951681,0
snp06051,-0.00920860640861089,0.0000768766144512708,0
snp03421,-0.0149285043089316,-0.00117309190967463,0
snp02313,0.00582268952620966,-0.000904426971952589,0
snp00800,-0.0109901935983122,-0.00163651291030719,0
snp07244,0.00482725628764133,-0.00096024736663905,0
snp25219,0.0065219061657813,-0.0076841982916016,0
snp19746,-0.00370387678487956,0.00465202017371789,0
snp00335,0.00726987698926498,0.00141311750110897,0
snp16872,0.00806240764791501,0.00114281058793349,0
snp33961,-0.0100680567653167,0.00208646210470868,0
snp21894,0.00866828957502259,0.00445957644685819,0
snp01083,-0.00137778780637071,-0.000792198591624824,0
snp22962,-0.0230731634318536,-0.00491038035417329,0
snp26950,0.0173214661957787,-0.00141352069376892,0
snp11669,0.0182204356396361,-0.000536422490551368,0
snp29242,-0.0219280017572722,-0.00382147687974632,0
snp21368,0.0331167907873827,-0.00222365784761888,0
snp09778,0.00614154038230045,-0.000642132169779049,0
snp26699,0.0301332018085942,0.00283095932824006,0
snp03765,-0.0318495108795296,0.00528795641272861,0
snp25211,-0.0381061688635873,0.00299898863137057,0
snp07364,0.00319653832304112,0.0021772588695641,0
snp07999,-0.00808856585822624,-0.00517661022572392,0
snp04159,0.00431508143984605,0.000188955614167275,0
snp24799,-0.0249825126700812,0.000634249895272222,0
snp02330,0.0182240362198902,0.000265385479687824,0
snp09991,0.0246770305204106,0.00584560932919044,0
snp22930,-0.0231940085866447,0.00195956369801188,0
snp23679,0.0127008095379188,-0.000120138140031371,0
snp17678,0.00892750290199434,-0.00108499223347287,0
snp11140,-0.00404789239664301,0.00216828595944605,0
snp00927,-0.0293946170216705,-0.00221457652983963,0
snp00460,0.0373381257582321,-0.0023560902655706,0
snp12714,0.0224272908596087,-0.00243980208087565,0
snp04099,-0.000653942678300055,-0.00218251045907865,0
